   7.16283172E-02   7.15670809E-02
   7.28849471E-02   7.28204325E-02
   7.41415918E-02   7.40736872E-02
   7.53982216E-02   7.53268003E-02
   7.66548663E-02   7.65798166E-02
   7.79114962E-02   7.78326988E-02
   7.91681409E-02   7.90854692E-02
   8.04247707E-02   8.03380981E-02
   8.16814080E-02   8.15906078E-02
   8.29380527E-02   8.28429982E-02
   8.41946825E-02   8.40952471E-02
   8.54513273E-02   8.53473693E-02
   8.67079571E-02   8.65993500E-02
   8.79646018E-02   8.78512040E-02
   8.92212316E-02   8.91029090E-02
   9.04778689E-02   9.03544724E-02
   9.17345062E-02   9.16059017E-02
   9.29911435E-02   9.28571820E-02
   9.42477807E-02   9.41083133E-02
   9.55044180E-02   9.53593031E-02
   9.67610553E-02   9.66101363E-02
   9.80176926E-02   9.78608206E-02
   9.92743298E-02   9.91113484E-02
  0.100530967      0.100361720    
  0.101787604      0.101611927    
  0.103044242      0.102861986    
  0.104300879      0.104111873    
  0.105557516      0.105361596    
  0.106814146      0.106611148    
  0.108070791      0.107860550    
  0.109327428      0.109109767    
  0.110584073      0.110358827    
  0.111840695      0.111607686    
  0.113097340      0.112856388    
  0.114353977      0.114104912    
  0.115610607      0.115353242    
  0.116867252      0.116601408    
  0.118123889      0.117849380    
  0.119380526      0.119097166    
  0.120637156      0.120344758    
  0.121893801      0.121592171    
  0.123150438      0.122839391    
  0.124407068      0.124086402    
  0.125663713      0.125333235    
  0.126920342      0.126579866    
  0.128176987      0.127826303    
  0.129433617      0.129072517    
  0.130690262      0.130318552    
  0.131946906      0.131564379    
  0.133203521      0.132809967    
  0.134460166      0.134055376    
  0.135716811      0.135300562    
  0.136973441      0.136545539    
  0.138230085      0.137790293    
  0.139486715      0.139034837    
  0.140743360      0.140279159    
  0.141999990      0.141523257    
  0.143256634      0.142767146    
  0.144513264      0.144010782    
  0.145769894      0.145254195    
  0.147026539      0.146497399    
  0.148283184      0.147740379    
  0.149539813      0.148983091    
  0.150796443      0.150225580    
  0.152053088      0.151467845    
  0.153309733      0.152709872    
  0.154566363      0.153951645    
  0.155822992      0.155193180    
  0.157079637      0.156434476    
  0.158336282      0.157675520    
  0.159592912      0.158916309    
  0.160849541      0.160156846    
  0.162106186      0.161397129    
  0.163362816      0.162637159    
  0.164619461      0.163876951    
  0.165876105      0.165116474    
  0.167132735      0.166355729    
  0.168389365      0.167594716    
  0.169646010      0.168833449    
  0.170902655      0.170071930    
  0.172159284      0.171310112    
  0.173415914      0.172548026    
  0.174672559      0.173785686    
  0.175929204      0.175023079    
  0.177185833      0.176260173    
  0.178442463      0.177496985    
  0.179699108      0.178733528    
  0.180955738      0.179969788    
  0.182212383      0.181205779    
  0.183469012      0.182441458    
  0.184725657      0.183676869    
  0.185982287      0.184911966    
  0.187238932      0.186146796    
  0.188495561      0.187381312    
  0.189752191      0.188615546    
  0.191008836      0.189849481    
  0.192265481      0.191083118    
  0.193522111      0.192316443    
  0.194778740      0.193549469    
  0.196035385      0.194782197    
  0.197292030      0.196014613    
  0.198548660      0.197246715    
  0.199805304      0.198478505    
  0.201061934      0.199709982    
  0.202318564      0.200941145    
  0.203575209      0.202171996    
  0.204831839      0.203402519    
  0.206088483      0.204632729    
  0.207345113      0.205862612    
  0.208601758      0.207092166    
  0.209858403      0.208321407    
  0.211115032      0.209550306    
  0.212371677      0.210778892    
  0.213628292      0.212007105    
  0.214884937      0.213235006    
  0.216141582      0.214462593    
  0.217398211      0.215689808    
  0.218654856      0.216916710    
  0.219911501      0.218143255    
  0.221168146      0.219369471    
  0.222424760      0.220595300    
  0.223681390      0.221820801    
  0.224938035      0.223045960    
  0.226194680      0.224270776    
  0.227451324      0.225495219    
  0.228707954      0.226719305    
  0.229964599      0.227943048    
  0.231221214      0.229166403    
  0.232477859      0.230389431    
  0.233734503      0.231612086    
  0.234991133      0.232834369    
  0.236247778      0.234056279    
  0.237504423      0.235277846    
  0.238761052      0.236499012    
  0.240017682      0.237719804    
  0.241274312      0.238940224    
  0.242530957      0.240160272    
  0.243787602      0.241379946    
  0.245044231      0.242599234    
  0.246300876      0.243818149    
  0.247557521      0.245036677    
  0.248814136      0.246254787    
  0.250070781      0.247472540    
  0.251327425      0.248689905    
  0.252584070      0.249906868    
  0.253840685      0.251123399    
  0.255097330      0.252339602    
  0.256353974      0.253555357    
  0.257610589      0.254770726    
  0.258867234      0.255985707    
  0.260123879      0.257200271    
  0.261380523      0.258414418    
  0.262637168      0.259628177    
  0.263893813      0.260841548    
  0.265150428      0.262054443    
  0.266407043      0.263266921    
  0.267663687      0.264479041    
  0.268920332      0.265690714    
  0.270176977      0.266902000    
  0.271433622      0.268112838    
  0.272690266      0.269323260    
  0.273946881      0.270533234    
  0.275203526      0.271742821    
  0.276460171      0.272951961    
  0.277716786      0.274160624    
  0.278973430      0.275368899    
  0.280230075      0.276576757    
  0.281486720      0.277784169    
  0.282743335      0.278991103    
  0.283999979      0.280197620    
  0.285256624      0.281403720    
  0.286513269      0.282609344    
  0.287769884      0.283814520    
  0.289026529      0.285019279    
  0.290283173      0.286223561    
  0.291539788      0.287427366    
  0.292796433      0.288630754    
  0.294053078      0.289833695    
  0.295309722      0.291036189    
  0.296566367      0.292238206    
  0.297823012      0.293439746    
  0.299079627      0.294640809    
  0.300336242      0.295841426    
  0.301592886      0.297041565    
  0.302849531      0.298241258    
  0.304106176      0.299440473    
  0.305362821      0.300639242    
  0.306619465      0.301837504    
  0.307876110      0.303035289    
  0.309132725      0.304232597    
  0.310389370      0.305429429    
  0.311645985      0.306625754    
  0.312902629      0.307821631    
  0.314159274      0.309017003    
  0.315415919      0.310211897    
  0.316672564      0.311406314    
  0.317929178      0.312600195    
  0.319185823      0.313793600    
  0.320442468      0.314986527    
  0.321699083      0.316178948    
  0.322955728      0.317370862    
  0.324212372      0.318562299    
  0.325469017      0.319753230    
  0.326725632      0.320943594    
  0.327982277      0.322133511    
  0.329238921      0.323322922    
  0.330495566      0.324511826    
  0.331752211      0.325700194    
  0.333008826      0.326888025    
  0.334265471      0.328075379    
  0.335522085      0.329262197    
  0.336778730      0.330448508    
  0.338035375      0.331634283    
  0.339292020      0.332819551    
  0.340548664      0.334004283    
  0.341805309      0.335188508    
  0.343061924      0.336372167    
  0.344318569      0.337555319    
  0.345575184      0.338737905    
  0.346831828      0.339919984    
  0.348088473      0.341101557    
  0.349345118      0.342282563    
  0.350601763      0.343463033    
  0.351858407      0.344642937    
  0.353115022      0.345822304    
  0.354371667      0.347001135    
  0.355628282      0.348179400    
  0.356884927      0.349357128    
  0.358141571      0.350534320    
  0.359398216      0.351710975    
  0.360654861      0.352887034    
  0.361911476      0.354062527    
  0.363168120      0.355237484    
  0.364424765      0.356411904    
  0.365681410      0.357585728    
  0.366938025      0.358758986    
  0.368194669      0.359931678    
  0.369451314      0.361103833    
  0.370707929      0.362275362    
  0.371964574      0.363446355    
  0.373221219      0.364616781    
  0.374477863      0.365786642    
  0.375734508      0.366955906    
  0.376991123      0.368124545    
  0.378247768      0.369292676    
  0.379504383      0.370460153    
  0.380761027      0.371627092    
  0.382017672      0.372793466    
  0.383274317      0.373959213    
  0.384530962      0.375124395    
  0.385787606      0.376288980    
  0.387044221      0.377452940    
  0.388300866      0.378616333    
  0.389557481      0.379779100    
  0.390814126      0.380941272    
  0.392070770      0.382102877    
  0.393327415      0.383263856    
  0.394584060      0.384424239    
  0.395840675      0.385583997    
  0.397097319      0.386743158    
  0.398353964      0.387901723    
  0.399610609      0.389059663    
  0.400867224      0.390216976    
  0.402123868      0.391373664    
  0.403380513      0.392529756    
  0.404637128      0.393685222    
  0.405893773      0.394840062    
  0.407150418      0.395994306    
  0.408407062      0.397147894    
  0.409663677      0.398300856    
  0.410920322      0.399453193    
  0.412176967      0.400604934    
  0.413433582      0.401755989    
  0.414690226      0.402906418    
  0.415946871      0.404056251    
  0.417203516      0.405205429    
  0.418460160      0.406353951    
  0.419716805      0.407501847    
  0.420973450      0.408649117    
  0.422230065      0.409795672    
  0.423486710      0.410941631    
  0.424743354      0.412086964    
  0.425999999      0.413231611    
  0.427256584      0.414375573    
  0.428513229      0.415518910    
  0.429769874      0.416661620    
  0.431026518      0.417803645    
  0.432283163      0.418945044    
  0.433539808      0.420085758    
  0.434796423      0.421225786    
  0.436053067      0.422365159    
  0.437309712      0.423503876    
  0.438566357      0.424641937    
  0.439823002      0.425779313    
  0.441079646      0.426916033    
  0.442336291      0.428052068    
  0.443592876      0.429187357    
  0.444849521      0.430322051    
  0.446106166      0.431456059    
  0.447362781      0.432589352    
  0.448619425      0.433721989    
  0.449876070      0.434853941    
  0.451132715      0.435985208    
  0.452389359      0.437115788    
  0.453646004      0.438245684    
  0.454902649      0.439374864    
  0.456159264      0.440503329    
  0.457415909      0.441631138    
  0.458672553      0.442758262    
  0.459929198      0.443884671    
  0.461185783      0.445010304    
  0.462442428      0.446135312    
  0.463699073      0.447259635    
  0.464955717      0.448383212    
  0.466212362      0.449506104    
  0.467469007      0.450628281    
  0.468725622      0.451749712    
  0.469982266      0.452870488    
  0.471238911      0.453990519    
  0.472495556      0.455109835    
  0.473752201      0.456228435    
  0.475008845      0.457346320    
  0.476265490      0.458463460    
  0.477522105      0.459579885    
  0.478778720      0.460695565    
  0.480035365      0.461810529    
  0.481291980      0.462924778    
  0.482548624      0.464038283    
  0.483805269      0.465151072    
  0.485061914      0.466263145    
  0.486318558      0.467374444    
  0.487575203      0.468485028    
  0.488831848      0.469594866    
  0.490088463      0.470703930    
  0.491345108      0.471812308    
  0.492601752      0.472919911    
  0.493858397      0.474026769    
  0.495115042      0.475132883    
  0.496371627      0.476238191    
  0.497628272      0.477342814    
  0.498884916      0.478446662    
  0.500141561      0.479549766    
  0.501398206      0.480652124    
  0.502654850      0.481753707    
  0.503911495      0.482854515    
  0.505168140      0.483954579    
  0.506424785      0.485053897    
  0.507681370      0.486152351    
  0.508938015      0.487250119    
  0.510194659      0.488347113    
  0.511451304      0.489443362    
  0.512707949      0.490538806    
  0.513964534      0.491633415    
  0.515221179      0.492727339    
  0.516477823      0.493820459    
  0.517734468      0.494912803    
  0.518991113      0.496004343    
  0.520247757      0.497095138    
  0.521504402      0.498185128    
  0.522761047      0.499274343    
  0.524017692      0.500362754    
  0.525274336      0.501450360    
  0.526530981      0.502537191    
  0.527787626      0.503623247    
  0.529044211      0.504708469    
  0.530300856      0.505792916    
  0.531557500      0.506876528    
  0.532814085      0.507959366    
  0.534070730      0.509041369    
  0.535327375      0.510122657    
  0.536584020      0.511203110    
  0.537840664      0.512282729    
  0.539097309      0.513361514    
  0.540353954      0.514439523    
  0.541610599      0.515516758    
  0.542867243      0.516593158    
  0.544123888      0.517668724    
  0.545380533      0.518743455    
  0.546637177      0.519817412    
  0.547893763      0.520890474    
  0.549150407      0.521962762    
  0.550407052      0.523034215    
  0.551663697      0.524104834    
  0.552920341      0.525174677    
  0.554176927      0.526243567    
  0.555433571      0.527311742    
  0.556690216      0.528379083    
  0.557946861      0.529445529    
  0.559203506      0.530511200    
  0.560460150      0.531575978    
  0.561716795      0.532639980    
  0.562973440      0.533703089    
  0.564230084      0.534765422    
  0.565486670      0.535826802    
  0.566743314      0.536887407    
  0.567999959      0.537947118    
  0.569256604      0.539006054    
  0.570513248      0.540064096    
  0.571769893      0.541121304    
  0.573026538      0.542177618    
  0.574283183      0.543233097    
  0.575539768      0.544287682    
  0.576796412      0.545341432    
  0.578053057      0.546394348    
  0.579309702      0.547446370    
  0.580566347      0.548497558    
  0.581822991      0.549547911    
  0.583079576      0.550597310    
  0.584336221      0.551645875    
  0.585592866      0.552693546    
  0.586849511      0.553740382    
  0.588106155      0.554786325    
  0.589362800      0.555831432    
  0.590619445      0.556875646    
  0.591876090      0.557918966    
  0.593132734      0.558961391    
  0.594389379      0.560002983    
  0.595646024      0.561043620    
  0.596902609      0.562083364    
  0.598159254      0.563122272    
  0.599415898      0.564160287    
  0.600672483      0.565197349    
  0.601929128      0.566233575    
  0.603185773      0.567268908    
  0.604442418      0.568303347    
  0.605699062      0.569336891    
  0.606955707      0.570369542    
  0.608212352      0.571401298    
  0.609468997      0.572432160    
  0.610725641      0.573462069    
  0.611982286      0.574491084    
  0.613238931      0.575519204    
  0.614495575      0.576546431    
  0.615752220      0.577572763    
  0.617008865      0.578598142    
  0.618265450      0.579622567    
  0.619522095      0.580646157    
  0.620778739      0.581668794    
  0.622035325      0.582690477    
  0.623291969      0.583711267    
  0.624548614      0.584731162    
  0.625805259      0.585750103    
  0.627061903      0.586768150    
  0.628318548      0.587785244    
  0.629575193      0.588801444    
  0.630831838      0.589816689    
  0.632088482      0.590831041    
  0.633345127      0.591844440    
  0.634601772      0.592856884    
  0.635858357      0.593868315    
  0.637115002      0.594878912    
  0.638371646      0.595888555    
  0.639628291      0.596897244    
  0.640884936      0.597905040    
  0.642141581      0.598911822    
  0.643398166      0.599917650    
  0.644654810      0.600922585    
  0.645911455      0.601926506    
  0.647168100      0.602929533    
  0.648424745      0.603931606    
  0.649681389      0.604932725    
  0.650938034      0.605932891    
  0.652194619      0.606932044    
  0.653451264      0.607930303    
  0.654707909      0.608927548    
  0.655964553      0.609923899    
  0.657221198      0.610919237    
  0.658477843      0.611913621    
  0.659734488      0.612907052    
  0.660991132      0.613899529    
  0.662247777      0.614891052    
  0.663504422      0.615881562    
  0.664761007      0.616871059    
  0.666017652      0.617859602    
  0.667274296      0.618847191    
  0.668530941      0.619833827    
  0.669787526      0.620819449    
  0.671044171      0.621804118    
  0.672300816      0.622787774    
  0.673557460      0.623770475    
  0.674814105      0.624752164    
  0.676070750      0.625732899    
  0.677327394      0.626712620    
  0.678584039      0.627691388    
  0.679840684      0.628669143    
  0.681097329      0.629645884    
  0.682353973      0.630621672    
  0.683610618      0.631596446    
  0.684867263      0.632570207    
  0.686123848      0.633542955    
  0.687380493      0.634514689    
  0.688637137      0.635485470    
  0.689893723      0.636455238    
  0.691150367      0.637423992    
  0.692407012      0.638391733    
  0.693663657      0.639358461    
  0.694920301      0.640324235    
  0.696176946      0.641288936    
  0.697433591      0.642252684    
  0.698690236      0.643215358    
  0.699946880      0.644177079    
  0.701203525      0.645137727    
  0.702460170      0.646097362    
  0.703716815      0.647055984    
  0.704973400      0.648013592    
  0.706230044      0.648970127    
  0.707486689      0.649925709    
  0.708743334      0.650880277    
  0.709999979      0.651833773    
  0.711256564      0.652786195    
  0.712513208      0.653737605    
  0.713769853      0.654688060    
  0.715026498      0.655637443    
  0.716283143      0.656585753    
  0.717539787      0.657533050    
  0.718796432      0.658479333    
  0.720053077      0.659424603    
  0.721309721      0.660368741    
  0.722566307      0.661311865    
  0.723822951      0.662253976    
  0.725079596      0.663195014    
  0.726336241      0.664135039    
  0.727592885      0.665073991    
  0.728849530      0.666011870    
  0.730106175      0.666948736    
  0.731362820      0.667884529    
  0.732619405      0.668819249    
  0.733876050      0.669752955    
  0.735132694      0.670685589    
  0.736389339      0.671617150    
  0.737645984      0.672547698    
  0.738902628      0.673477113    
  0.740159214      0.674405456    
  0.741415858      0.675332785    
  0.742672503      0.676259041    
  0.743929148      0.677184224    
  0.745185792      0.678108394    
  0.746442437      0.679031432    
  0.747699082      0.679953396    
  0.748955727      0.680874288    
  0.750212371      0.681794107    
  0.751469016      0.682712913    
  0.752725661      0.683630586    
  0.753982246      0.684547126    
  0.755238891      0.685462654    
  0.756495535      0.686377048    
  0.757752120      0.687290370    
  0.759008765      0.688202620    
  0.760265410      0.689113796    
  0.761522055      0.690023899    
  0.762778699      0.690932870    
  0.764035344      0.691840768    
  0.765291989      0.692747593    
  0.766548634      0.693653345    
  0.767805278      0.694557965    
  0.769061923      0.695461452    
  0.770318568      0.696363926    
  0.771575212      0.697265208    
  0.772831857      0.698165476    
  0.774088442      0.699064553    
  0.775345087      0.699962556    
  0.776601732      0.700859487    
  0.777858377      0.701755285    
  0.779114962      0.702649951    
  0.780371606      0.703543544    
  0.781628251      0.704436004    
  0.782884896      0.705327392    
  0.784141541      0.706217647    
  0.785398185      0.707106769    
  0.786654830      0.707994819    
  0.787911475      0.708881736    
  0.789168119      0.709767520    
  0.790424764      0.710652173    
  0.791681349      0.711535692    
  0.792937994      0.712418079    
  0.794194639      0.713299394    
  0.795451283      0.714179575    
  0.796707928      0.715058625    
  0.797964573      0.715936482    
  0.799221218      0.716813266    
  0.800477803      0.717688918    
  0.801734447      0.718563437    
  0.802991092      0.719436765    
  0.804247737      0.720309019    
  0.805504382      0.721180141    
  0.806761026      0.722050130    
  0.808017671      0.722918928    
  0.809274256      0.723786592    
  0.810530901      0.724653125    
  0.811787546      0.725518525    
  0.813044190      0.726382792    
  0.814300835      0.727245867    
  0.815557480      0.728107870    
  0.816814125      0.728968680    
  0.818070769      0.729828298    
  0.819327354      0.730686784    
  0.820583999      0.731544137    
  0.821840644      0.732400298    
  0.823097289      0.733255327    
  0.824353933      0.734109223    
  0.825610518      0.734961927    
  0.826867163      0.735813498    
  0.828123808      0.736663878    
  0.829380453      0.737513125    
  0.830637097      0.738361180    
  0.831893742      0.739208102    
  0.833150387      0.740053833    
  0.834407032      0.740898371    
  0.835663676      0.741741776    
  0.836920321      0.742584050    
  0.838176966      0.743425071    
  0.839433610      0.744264960    
  0.840690255      0.745103657    
  0.841946900      0.745941162    
  0.843203545      0.746777534    
  0.844460130      0.747612655    
  0.845716774      0.748446643    
  0.846973419      0.749279499    
  0.848230064      0.750111103    
  0.849486709      0.750941515    
  0.850743353      0.751770794    
  0.851999998      0.752598882    
  0.853256524      0.753425658    
  0.854513168      0.754251361    
  0.855769813      0.755075872    
  0.857026458      0.755899191    
  0.858283103      0.756721258    
  0.859539747      0.757542193    
  0.860796392      0.758361936    
  0.862053037      0.759180427    
  0.863309681      0.759997785    
  0.864566326      0.760813892    
  0.865822971      0.761628807    
  0.867079616      0.762442529    
  0.868336201      0.763255000    
  0.869592845      0.764066339    
  0.870849490      0.764876425    
  0.872106135      0.765685320    
  0.873362780      0.766493022    
  0.874619424      0.767299473    
  0.875876069      0.768104792    
  0.877132714      0.768908799    
  0.878389359      0.769711673    
  0.879646003      0.770513296    
  0.880902648      0.771313667    
  0.882159293      0.772112906    
  0.883415937      0.772910833    
  0.884672582      0.773707569    
  0.885929227      0.774503112    
  0.887185752      0.775297344    
  0.888442397      0.776090443    
  0.889699042      0.776882291    
  0.890955687      0.777672887    
  0.892212331      0.778462291    
  0.893468916      0.779250443    
  0.894725561      0.780037403    
  0.895982206      0.780823112    
  0.897238851      0.781607568    
  0.898495495      0.782390833    
  0.899752140      0.783172786    
  0.901008785      0.783953607    
  0.902265429      0.784733117    
  0.903522074      0.785511374    
  0.904778719      0.786288440    
  0.906035364      0.787064254    
  0.907292008      0.787838817    
  0.908548653      0.788612127    
  0.909805298      0.789384246    
  0.911061943      0.790155053    
  0.912318528      0.790924609    
  0.913575172      0.791692913    
  0.914831817      0.792460024    
  0.916088462      0.793225825    
  0.917345107      0.793990433    
  0.918601751      0.794753730    
  0.919858396      0.795515835    
  0.921115041      0.796276629    
  0.922371566      0.797036111    
  0.923628211      0.797794402    
  0.924884856      0.798551440    
  0.926141500      0.799307227    
  0.927398145      0.800061762    
  0.928654790      0.800814986    
  0.929911435      0.801567018    
  0.931168079      0.802317739    
  0.932424724      0.803067148    
  0.933681369      0.803815365    
  0.934938014      0.804562271    
  0.936194658      0.805307925    
  0.937451243      0.806052268    
  0.938707888      0.806795359    
  0.939964533      0.807537198    
  0.941221178      0.808277726    
  0.942477822      0.809017003    
  0.943734467      0.809755027    
  0.944991112      0.810491741    
  0.946247756      0.811227143    
  0.947504401      0.811961353    
  0.948761046      0.812694192    
  0.950017691      0.813425779    
  0.951274335      0.814156115    
  0.952530980      0.814885139    
  0.953787625      0.815612853    
  0.955044210      0.816339254    
  0.956300855      0.817064464    
  0.957557440      0.817788243    
  0.958814085      0.818510830    
  0.960070729      0.819232106    
  0.961327314      0.819952071    
  0.962583959      0.820670784    
  0.963840604      0.821388185    
  0.965097249      0.822104275    
  0.966353893      0.822819114    
  0.967610538      0.823532581    
  0.968867183      0.824244797    
  0.970123827      0.824955702    
  0.971380472      0.825665295    
  0.972637117      0.826373577    
  0.973893762      0.827080607    
  0.975150406      0.827786267    
  0.976407051      0.828490674    
  0.977663696      0.829193711    
  0.978920341      0.829895496    
  0.980176926      0.830595911    
  0.981433570      0.831295073    
  0.982690215      0.831992865    
  0.983946860      0.832689404    
  0.985203505      0.833384573    
  0.986460149      0.834078491    
  0.987716794      0.834771037    
  0.988973439      0.835462272    
  0.990230083      0.836152196    
  0.991486609      0.836840749    
  0.992743254      0.837528050    
  0.993999898      0.838213980    
  0.995256543      0.838898599    
  0.996513188      0.839581966    
  0.997769833      0.840263903    
  0.999026477      0.840944588    
   1.00028312      0.841623902    
   1.00153971      0.842301905    
   1.00279641      0.842978597    
   1.00405300      0.843653917    
   1.00530970      0.844327927    
   1.00656629      0.845000625    
   1.00782299      0.845671952    
   1.00907958      0.846341968    
   1.01033628      0.847010672    
   1.01159286      0.847677946    
   1.01284957      0.848343968    
   1.01410615      0.849008620    
   1.01536274      0.849671900    
   1.01661944      0.850333869    
   1.01787603      0.850994468    
   1.01913273      0.851653814    
   1.02038932      0.852311730    
   1.02164602      0.852968335    
   1.02290261      0.853623569    
   1.02415931      0.854277492    
   1.02541590      0.854929984    
   1.02667248      0.855581164    
   1.02792907      0.856230974    
   1.02918577      0.856879532    
   1.03044236      0.857526660    
   1.03169906      0.858172476    
   1.03295565      0.858816862    
   1.03421235      0.859459996    
   1.03546894      0.860101640    
   1.03672564      0.860742033    
   1.03798223      0.861381054    
   1.03923881      0.862018645    
   1.04049551      0.862654984    
   1.04175210      0.863289833    
   1.04300880      0.863923430    
   1.04426539      0.864555597    
   1.04552209      0.865186453    
   1.04677868      0.865815878    
   1.04803538      0.866443992    
   1.04929197      0.867070735    
   1.05054867      0.867696106    
   1.05180526      0.868320048    
   1.05306196      0.868942678    
   1.05431855      0.869563937    
   1.05557525      0.870183825    
   1.05683184      0.870802283    
   1.05808842      0.871419370    
   1.05934513      0.872035146    
   1.06060171      0.872649491    
   1.06185830      0.873262465    
   1.06311500      0.873874068    
   1.06437159      0.874484301    
   1.06562817      0.875093102    
   1.06688488      0.875700593    
   1.06814146      0.876306653    
   1.06939816      0.876911402    
   1.07065475      0.877514660    
   1.07191145      0.878116608    
   1.07316804      0.878717124    
   1.07442474      0.879316330    
   1.07568133      0.879914105    
   1.07693803      0.880510509    
   1.07819462      0.881105423    
   1.07945132      0.881699085    
   1.08070791      0.882291257    
   1.08196449      0.882881999    
   1.08322120      0.883471489    
   1.08447778      0.884059489    
   1.08573449      0.884646118    
   1.08699107      0.885231316    
   1.08824778      0.885815203    
   1.08950436      0.886397600    
   1.09076107      0.886978626    
   1.09201765      0.887558222    
   1.09327435      0.888136506    
   1.09453094      0.888713300    
   1.09578753      0.889288723    
   1.09704411      0.889862716    
   1.09830081      0.890435338    
   1.09955740      0.891006529    
   1.10081410      0.891576350    
   1.10207069      0.892144680    
   1.10332739      0.892711699    
   1.10458398      0.893277287    
   1.10584068      0.893841445    
   1.10709727      0.894404173    
   1.10835385      0.894965470    
   1.10961056      0.895525455    
   1.11086714      0.896083951    
   1.11212385      0.896641076    
   1.11338043      0.897196710    
   1.11463714      0.897751033    
   1.11589372      0.898303807    
   1.11715043      0.898855269    
   1.11840701      0.899405241    
   1.11966372      0.899953902    
   1.12092030      0.900501013    
   1.12217700      0.901046813    
   1.12343359      0.901591063    
   1.12469018      0.902133942    
   1.12594688      0.902675450    
   1.12720346      0.903215468    
   1.12846017      0.903754115    
   1.12971675      0.904291332    
   1.13097334      0.904827058    
   1.13222992      0.905361354    
   1.13348663      0.905894279    
   1.13474321      0.906425774    
   1.13599992      0.906955838    
   1.13725650      0.907484412    
   1.13851321      0.908011615    
   1.13976979      0.908537328    
   1.14102650      0.909061670    
   1.14228308      0.909584522    
   1.14353979      0.910106003    
   1.14479637      0.910625994    
   1.14605308      0.911144555    
   1.14730966      0.911661685    
   1.14856637      0.912177384    
   1.14982295      0.912691593    
   1.15107954      0.913204372    
   1.15233624      0.913715780    
   1.15359282      0.914225698    
   1.15484953      0.914734185    
   1.15610611      0.915241182    
   1.15736282      0.915746808    
   1.15861940      0.916250885    
   1.15987611      0.916753650    
   1.16113269      0.917254865    
   1.16238940      0.917754650    
   1.16364598      0.918253005    
   1.16490269      0.918749928    
   1.16615915      0.919245303    
   1.16741586      0.919739306    
   1.16867244      0.920231819    
   1.16992915      0.920722961    
   1.17118573      0.921212554    
   1.17244244      0.921700776    
   1.17369902      0.922187448    
   1.17495561      0.922672749    
   1.17621231      0.923156559    
   1.17746890      0.923638880    
   1.17872560      0.924119830    
   1.17998219      0.924599230    
   1.18123889      0.925077200    
   1.18249547      0.925553739    
   1.18375218      0.926028788    
   1.18500876      0.926502347    
   1.18626547      0.926974535    
   1.18752205      0.927445173    
   1.18877876      0.927914381    
   1.19003534      0.928382099    
   1.19129205      0.928848386    
   1.19254863      0.929313183    
   1.19380522      0.929776490    
   1.19506192      0.930238366    
   1.19631851      0.930698752    
   1.19757521      0.931157708    
   1.19883180      0.931615114    
   1.20008838      0.932071090    
   1.20134497      0.932525575    
   1.20260167      0.932978690    
   1.20385826      0.933430195    
   1.20511496      0.933880329    
   1.20637155      0.934328914    
   1.20762825      0.934776068    
   1.20888484      0.935221732    
   1.21014154      0.935665965    
   1.21139812      0.936108649    
   1.21265483      0.936549902    
   1.21391141      0.936989665    
   1.21516812      0.937427938    
   1.21642470      0.937864721    
   1.21768129      0.938300014    
   1.21893799      0.938733876    
